Agency_Code,Unique_Investment_Identifier,Business Case ID,Agency,Investment Title,Project_ID,Project_Name,Project Description,Start_Date,Completion_Date,Duration,Planned_Completion_Date,Planned_Duration,Projected/Actual Project Completion Date (B2),Lifecycle_Cost,Planned_Cost,Projected/Actual Cost ($ M),Updated Date,Updated Time,Column
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),2894,Backfile Migration,Convert IFW image data to PATI-XML.,2011-01-12T00:00:00Z,2012-07-31T00:00:00Z,565,2012-07-31T00:00:00Z,565,2012-07-31T00:00:00Z,2.06623,2.06623,1.49467,15/08/2012,13:30:11,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3045,OPD (One Portal Dossier),Implementation of OPD Specification 1.0.,2012-01-18T00:00:00Z,2013-07-31T00:00:00Z,559,2013-04-30T00:00:00Z,467,2013-07-31T00:00:00Z,1.89967,1.89967,1.89967,15/08/2012,13:30:11,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3047,CPC Classification in Search Systems - Backend,Implement the latest BRS text loader and modify the CSS load conversion software to enable loading the full text of all documents and CPC allocations.,2012-02-14T00:00:00Z,2013-01-18T00:00:00Z,339,,,,0.94928,0.94928,0.94928,15/08/2012,13:30:11,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3159,CPC Classification in Search Systems - Frontend,EAST/WEST change for Clustering of CPC classification and USPC.,2012-03-19T00:00:00Z,2013-11-04T00:00:00Z,595,2013-11-04T00:00:00Z,595,2013-11-04T00:00:00Z,1.51959,1.51959,1.51959,30/07/2012,13:36:24,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3161,Convert existing office action data to XML,"With this project, the MS Word Document versions of completed Office Actions that are stored by OACS would be accessed, converted to an as yet undefined XML standard and uploaded into the content management system for text.",2012-01-05T00:00:00Z,2012-12-31T00:00:00Z,361,2012-10-08T00:00:00Z,276,2012-12-31T00:00:00Z,0.8719,0.8719,0.8719,30/07/2012,13:36:24,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3219,PATI-Gap Conversion,"Convert backfile documents received since Jan. 25, 2012 and will be received before Continuous capture begins into XML for PATI and PE2E use.",2012-05-17T00:00:00Z,2013-06-28T00:00:00Z,407,2013-06-28T00:00:00Z,407,2013-06-28T00:00:00Z,0.52544,0.52544,0.52544,15/08/2012,13:30:11,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3247,Applicant to Office Interface - (TEXT2PTO),This project will continue the investigate with receiving structured text from the applicant and bring efficiencies in the ecommerce. It will dovetail with FPNG and MYUSPTO.,2012-04-06T00:00:00Z,2012-11-28T00:00:00Z,236,2012-11-28T00:00:00Z,236,2012-11-28T00:00:00Z,1.43565,1.43565,1.43565,15/08/2012,13:30:11,
6,006-000803200,929,Department of Commerce(6),USPTO Patents End-to-End: Software Engineering (PE2E-SE),3249,BPR eGrant Phase 1,A project that mainly leverages the legacy system to publish Patents on-line and reduce the publication cycle by multiple weeks.,2012-06-13T00:00:00Z,2012-11-28T00:00:00Z,168,2012-11-28T00:00:00Z,168,2012-11-28T00:00:00Z,2.6702,2.6702,2.6702,30/07/2012,13:36:24,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),963,Authentication Authorization and SSO Prototype,"The objective of this effort is to obtain independent third party expertise to perform a detailed Authentication, Authorization & Single Sign On assessment of the current USPTO IT systems and develop a proposed Authentication, Authorization & Single Sign.",2011-07-28T00:00:00Z,2012-10-02T00:00:00Z,432,2012-01-17T00:00:00Z,173,2012-10-02T00:00:00Z,0.28442,0.28442,0.28442,30/05/2012,6:04:04,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),964,FY11 TM NG Separation and Virtualization,The scope of this project is to separate Trademark AIS to a TM dedicated server and virtualize where possible.,2011-08-06T00:00:00Z,2012-03-04T00:00:00Z,211,2012-03-04T00:00:00Z,211,2012-08-30T00:00:00Z,2.3074,2.30738,2.20605,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),965,TMNG Infrastructure,The proposed new business tools infrastructure project will be conducting prototypes to review the capabilities to include all components necessary to support Trademark processing requirements.,2011-01-17T00:00:00Z,2012-08-24T00:00:00Z,584,2012-05-25T00:00:00Z,493,2012-08-24T00:00:00Z,4.11065,2.80341,2.8034,30/07/2012,9:23:34,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),966,TSDR 1.0,Modify TRD to display Trademark biographic data to the public.,2009-09-04T00:00:00Z,2011-12-30T00:00:00Z,847,2011-12-30T00:00:00Z,847,2011-12-30T00:00:00Z,0.81178,0.81178,0.81178,29/06/2012,6:33:08,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),967,TRM Prototype,The scope of this project is to define and prototype a viable migration path from TRAM to a new database of record that uses independent components and internally developed business logic.,2011-01-08T00:00:00Z,2012-11-06T00:00:00Z,668,2012-11-06T00:00:00Z,668,2012-11-06T00:00:00Z,0.38762,0.28905,0.289046,30/07/2012,9:23:34,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),968,FY12 TMNG Separation Virtualization,Project will continue moving Trademark systems to a standalone virtual environment.,2012-02-01T00:00:00Z,2013-04-19T00:00:00Z,442,2013-04-19T00:00:00Z,442,2013-04-19T00:00:00Z,1.76934,1.04463,1.04463,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),971,Web and Business Services 2 - Phase 1,"To develop the web and business services needed to fully automate The Trademark Buisness processes.  These are defined in the 17 Value Streams, and have been prioritized in the Trademarks Priority List.",2012-02-04T00:00:00Z,2012-11-23T00:00:00Z,293,2012-11-23T00:00:00Z,293,2012-11-23T00:00:00Z,3.00238,0.94076,0.94076,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2895,TQRS 1 0,The objective of the TQRS is to provide a application with of a web interface and retrieve cases from TRAM for Post Reg to support Trademark Quality Review process.,2011-05-26T00:00:00Z,2011-12-15T00:00:00Z,203,2011-12-15T00:00:00Z,203,2011-12-15T00:00:00Z,0.12637,0.12637,0.12637,31/01/2012,12:31:05,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2896,User Interface (UI) - Phase 1,To develop the TM NG User Interface based on the prototype selected.,2012-05-30T00:00:00Z,2012-11-30T00:00:00Z,184,2012-11-30T00:00:00Z,184,2012-11-30T00:00:00Z,0.79586,0.76187,0.76187,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2897,Authentication Authorization and SSO,"Using the recommendations from the FY11 AASSO project, this project will procure, deploy and configure the tools necessary to manage the Authentication, Authorization and Single-sign on of the TM NG.",2012-02-22T00:00:00Z,2012-12-13T00:00:00Z,295,2012-12-13T00:00:00Z,295,2012-12-13T00:00:00Z,1.08423,1.08423,1.08423,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2898,Web and Business Services 1 - Phase 1,"To develop the web and business services needed to fully automate The Trademark Buisness processes.  These are defined in the 17 Value Streams, and have been prioritized in the Trademarks Priority List.",2012-09-02T00:00:00Z,2012-11-15T00:00:00Z,74,2012-11-15T00:00:00Z,74,2012-11-20T00:00:00Z,3.00238,0.94115,0.94115,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2899,TM Reporting and DataMart,"The TM Reporting and DataMart project will provide the access layer for Trademark Next Generation and legacy system data stores.  It will add flexibility in reporting and data access by different trademark business units, and will ultimately result in lower costs for the creation of custom reports and data views going forward by getting report creation tools into the hands of USPTO business users.",2012-02-15T00:00:00Z,2013-12-31T00:00:00Z,685,,,,3.19378,3.19377,3.19377,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2900,UCD Prototype,Develop unified interface prototype that is integrated and intuitive for both internal and external Trademark Users as well as provide flexibility to current workflow to meet stakeholder expectations.,2011-12-22T00:00:00Z,2012-06-22T00:00:00Z,182,2012-05-21T00:00:00Z,150,2012-06-20T00:00:00Z,0.93947,0.93947,0.98202,30/07/2012,9:23:34,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2901,Trademark Records Management (TRM) - Phase 1,Development of the TRM system using defined business tools.,2012-04-04T00:00:00Z,2012-11-30T00:00:00Z,240,,,,1.39027,1.39027,1.39027,16/08/2012,5:23:21,
6,006-000803400,930,Department of Commerce(6),USPTO Trademark Next Generation (TM NG),2902,TSDR FY12,Enhancements will be made to TSDR 1.0 to display all USPTO data/documents related to a single trademark property in one consolidated view.,2012-01-25T00:00:00Z,2013-01-03T00:00:00Z,344,2013-01-03T00:00:00Z,344,2013-03-31T00:00:00Z,1.65455,1.65455,1.65405,16/08/2012,5:23:21,
6,006-000401400,931,Department of Commerce(6),"Census - 2020 Decennial Census Research and Testing Phase, FY2012-14",974,Automating Field Activities,This project explores research options for automation of field activities including listing and enumeration.,2011-11-18T00:00:00Z,2014-09-30T00:00:00Z,1046,,,,72.63,7.013496,7.013496,28/03/2012,8:40:33,
6,006-000401400,931,Department of Commerce(6),"Census - 2020 Decennial Census Research and Testing Phase, FY2012-14",975,Workload Management Systems,"This project provides the application development support for all projects requiring headquarter workload management. Due to the plan to build on ACS Internet research, this project will also provide the internet application.",2011-11-18T00:00:00Z,2014-09-30T00:00:00Z,1046,2012-09-30T00:00:00Z,316,2012-09-30T00:00:00Z,15.445,2.455705,2.461247,28/06/2012,8:11:46,
6,006-000401400,931,Department of Commerce(6),"Census - 2020 Decennial Census Research and Testing Phase, FY2012-14",976,Alternative Administrative Records Database,This project builds on work conducted as part of the Census Program of Evaluations and Experiements (CPEX) Census Match Study to explore the feasibility of developing a high-quality non-Title 26 administrative records database.,2011-11-18T00:00:00Z,2014-09-30T00:00:00Z,1046,2012-09-30T00:00:00Z,316,2012-09-30T00:00:00Z,2.501,1.242487,0.964457,28/06/2012,8:11:46,
6,006-000401400,931,Department of Commerce(6),"Census - 2020 Decennial Census Research and Testing Phase, FY2012-14",977,Integrated IT Enterprise Infrastructure,"This project provides hardware, telecommunications, and systems software options up to and including the operating system.",2011-11-18T00:00:00Z,2014-09-30T00:00:00Z,1046,2012-09-30T00:00:00Z,316,2012-09-30T00:00:00Z,35.573,7.480659,8.230726,28/06/2012,8:11:46,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,995,Blades,"Transition to a utility computing environment. This includes collecting, managing and implementing requirements documented in the Blade Project Management Plan as well as tracking the project to completion. In addition to providing the hardware and software and maintenance for the systems in the migration, the project also includes providing technical contractual resources to assist in planning, coordination, documentation, server and application migrations as well as project management support.",2006-01-11T00:00:00Z,2012-09-30T00:00:00Z,2453,2012-09-30T00:00:00Z,2453,2012-09-30T00:00:00Z,72.647,1.074373,1.84506,20/08/2012,13:53:16,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,996,SAN Consolidation and Management,"The SAN Stabilization and Consolidation project eliminates legacy storage products to reduce cost, increase stability and streamline operations in accordance with industry best practices.",2010-01-19T00:00:00Z,2012-07-27T00:00:00Z,919,2012-05-07T00:00:00Z,838,2012-09-13T00:00:00Z,11.339878,4.9335,0.138,20/08/2012,13:53:16,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,997,IT Lab,The IT Laboratory project will construct a computing lab to enable the IT directorate to safely perform many types of computer-related testing in a lab environment.,2010-08-18T00:00:00Z,2012-01-03T00:00:00Z,503,2012-01-03T00:00:00Z,503,2012-07-09T00:00:00Z,3.824429,1.27481,0.396252,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,998,IPT System Upgrade,"The purpose of this project is to replace Big Sky Remark Voice Messaging System with Cisco Unity Connection Voice Mail, upgrade and consolidate the UC software components, and migrate UC components to a virtualized platform.",2010-01-10T00:00:00Z,2012-09-03T00:00:00Z,966,2012-01-26T00:00:00Z,746,2012-05-23T00:00:00Z,1.852941,0.619117,0.1335,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,999,Electronic Field Representatives Communication,Increases the timeliness and lowers the cost of communicating in the field.,2010-01-11T00:00:00Z,2011-01-12T00:00:00Z,366,2011-01-12T00:00:00Z,366,2011-12-15T00:00:00Z,1.83,0.422308,0.16761,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1000,Automated Incident Management System,"Enable efficient recording, tracking, managing, and reporting of incidents involving Census Bureau employees and respondents, including safety, physical security events, IT security events, and breaches of protected data.",2010-08-11T00:00:00Z,2012-03-30T00:00:00Z,597,2012-03-30T00:00:00Z,597,2012-09-13T00:00:00Z,1.5,1.210485,0.448338,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1001,GEO Cloud Pilot,Participate in the Federal Geographic Data Committee (FGDC) GeoCloud Sandbox Initiative project to test and monitor geospatial data and service solutions hosted externally in the cloud.,2010-02-08T00:00:00Z,2011-07-12T00:00:00Z,518,2011-07-12T00:00:00Z,518,2012-01-30T00:00:00Z,0.208,0.086333,0.07633,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1002,Census Data Centers Network Upgrade,This technology refresh will allow upgrade critical pieces of the WAN and infrastructure that will help to ensure the reliability and availability of the Census WAN.,2011-10-06T00:00:00Z,2012-03-30T00:00:00Z,176,2012-03-30T00:00:00Z,176,2012-04-09T00:00:00Z,8.431158,5.620852,1.469844,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1003,ECM Sharepoint,Establish the ECM foundation and ECM Center of Excellence.,2011-08-25T00:00:00Z,2012-03-31T00:00:00Z,219,2012-03-31T00:00:00Z,219,2012-09-28T00:00:00Z,4.875,4.875,1.1655,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1004,ECM Sharepoint Document Management Pilot,"This pilot will Design, Develop, Integrate, Test, and Implement SharePoint document management and collaboration for CARRA.",2011-01-12T00:00:00Z,2012-11-30T00:00:00Z,688,2012-11-30T00:00:00Z,688,2012-10-19T00:00:00Z,1.5,1.5,0.836405,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1005,ECM Sharepoint Intranet Pilot,"This pilot will Design, Develop, Integrate, Test, and Implement a SharePoint Intranet site for ADCOM.",2011-01-12T00:00:00Z,2012-11-30T00:00:00Z,688,2012-11-30T00:00:00Z,688,2012-09-17T00:00:00Z,1,1,0.497457,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1006,Data Management Pilot Transition,"Transition the Data Management Pilot, developed in the Census Center for Applied Technology (CAT), to the Census network.",2011-01-03T00:00:00Z,2011-07-11T00:00:00Z,188,2011-03-11T00:00:00Z,67,2012-12-07T00:00:00Z,0.544,0.374,0.1715,20/08/2012,13:53:17,
6,006-000401700,933,Department of Commerce(6),Census IT Infrastructure,1007,GEO Hardware Refreshment,Facilitate and support the blade server infrastructure environment for Geography (GEO).,2010-07-28T00:00:00Z,2012-05-29T00:00:00Z,671,2012-03-17T00:00:00Z,598,2012-03-31T00:00:00Z,8.149,4.0745,2.855049,20/08/2012,13:53:17,
6,006-000552000,1080,Department of Commerce(6),BIS Commerce USXPORTS Exporter Support System (CUESS),1521,Commerce USXPORTS Exporter Support System (CUESS),"The project consists of the components needed to eliminate use of the mainframe & migrate to the DTSA USXPORTS system. These server-based components include SNAP-R, IMS-R, STELA Web, CCATS & Encryption Registration. It is also includes Rubric, Performance Reports, BECCI-2 (the secure infrastructure) & secure data transfer between BIS and inter-agencies (eg Customs/AES). The combination of CUESS applications & USXPORTS will support the ECR goal to transition to a single IT system.",2011-01-10T00:00:00Z,2013-09-30T00:00:00Z,993,,,,10.7751,10.7751,10.728001,30/07/2012,10:04:07,
6,006-000051500,1081,Department of Commerce(6),Commerce Business Application Solutions (BAS),2083,Implementation Planning,Development of project documentation and approach for BAS project.,2012-01-10T00:00:00Z,2014-03-31T00:00:00Z,810,,,,1.49178,1.49178,1.49178,28/09/2011,13:22:53,
6,006-000051500,1081,Department of Commerce(6),Commerce Business Application Solutions (BAS),2084,Organizational Change Management,Development of approach and documentation for organizational change.,2012-01-10T00:00:00Z,2014-03-31T00:00:00Z,810,,,,0.7755,0.7755,0.7755,28/09/2011,13:22:53,
6,006-000051500,1081,Department of Commerce(6),Commerce Business Application Solutions (BAS),2085,Acquisition Planning and Support,Development of acquisition strategy and approach for procurement of software and hosting facility.,2012-01-10T00:00:00Z,2014-03-31T00:00:00Z,810,,,,1.59772,1.59772,1.59772,28/09/2011,13:22:53,
6,006-000656500,1082,Department of Commerce(6),ITA Export.Gov NextGen (ENG),2086,ITA Export.gov NextGen,"The Export.gov NextGen platform will be a collaborative portal for U.S. exporters, allowing delivery of a personalized, valuable experience to each user.  The platform will allow for the definition of user segments, which can then be leveraged to deliver relevant content, services, data, leads and events to users.",2012-01-10T00:00:00Z,2013-09-30T00:00:00Z,628,,,,16,1,1,28/09/2011,13:50:48,
6,006-999990530,1135,Department of Commerce(6),BusinessUSA,2980,BusinessUSA Website,Beta BusinessUSA website under USA.gov.,2011-10-28T00:00:00Z,2017-09-29T00:00:00Z,2163,2012-09-30T00:00:00Z,338,2012-09-30T00:00:00Z,0.754,0.754,0.754,29/02/2012,12:53:16,
6,006-999990530,1135,Department of Commerce(6),BusinessUSA,2981,Web Services,Deliver a personalized experience to U.S. businesses for access to services.,2011-01-12T00:00:00Z,2017-09-29T00:00:00Z,2451,2012-09-30T00:00:00Z,626,2012-09-30T00:00:00Z,23.04,0.189,0.189,29/02/2012,12:53:16,
